id,created_at,updated_at,date,new_to_brand_sales_clicks,viewability_rate,purchases_clicks,detail_page_views,match_type,new_to_brand_sales_percentage,units_sold,sales,qualified_borrows_from_clicks,add_to_list_from_clicks,cost_type,campaign_status,targeting_type,view_click_through_rate,campaign_budget_amount,royalty_qualified_borrows_from_clicks,purchases_promoted,new_to_brand_detail_page_view_rate,purchases,ad_group_name,campaign_id,new_to_brand_purchases_percentage,qualified_borrows,keyword_text,sales_promoted,campaign_budget_currency_code,video_complete_views,sales_clicks,video_first_quartile_views,new_to_brand_purchases_rate,units_sold_clicks,keyword_id,branded_searches,video5_second_views,top_of_search_impression_share,royalty_qualified_borrows,new_to_brand_ecp_detail_page_view,new_to_brand_purchases,branded_searches_clicks,ad_group_id,add_to_list,keyword_bid,new_to_brand_sales,new_to_brand_purchases_clicks,campaign_budget_type,ad_keyword_status,add_to_cart_clicks,video_unmutes,add_to_cart,keyword_type,video_third_quartile_views,add_to_cart_rate,cost,targeting_id,new_to_brand_detail_page_views_clicks,impressions,new_to_brand_units_sold,targeting_expression,viewable_impressions,detail_page_views_clicks,targeting_text,e_cp_add_to_cart,new_to_brand_detail_page_views,clicks,video_midpoint_views,video5_second_view_rate,new_to_brand_units_sold_clicks,new_to_brand_units_sold_percentage,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
9166,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-14,29.99,48.08,1,2,EXACT,100.0,1,29.99,0,0,CPC,ENABLED,EXACT,8.0,200.0,0,1,384.61538461538464,1,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,100.0,0,creatine gummies,29.99,USD,0,29.99,0,50.0,1,173259629358227,0,0,0.33,0,4.0,1,0,312377790335108,0,4.0,29.99,1,DAILY_BUDGET,ENABLED,1,0,1,EXACT,0,192.30769230769232,8.0,173259629358227,2,52,1,creatine gummies,25,2,creatine gummies,8.0,2,2,0,0.0,1,100.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9167,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-15,29.99,35.37,1,3,EXACT,100.0,1,29.99,0,0,CPC,ENABLED,EXACT,3.45,200.0,0,1,121.95121951219512,1,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,100.0,0,creatine gummies,29.99,USD,0,29.99,0,100.0,1,173259629358227,0,0,0.49,0,4.5,1,0,312377790335108,0,4.0,29.99,1,DAILY_BUDGET,ENABLED,1,0,1,EXACT,0,121.95121951219512,4.5,173259629358227,1,82,1,creatine gummies,29,3,creatine gummies,4.5,1,1,0,0.0,1,100.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9168,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-16,29.99,14.38,4,21,EXACT,20.0,5,149.95,0,1,CPC,ENABLED,EXACT,5.83,200.0,0,4,20.935101186322402,4,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,25.0,0,creatine gummies,149.95,USD,0,149.95,0,8.33,5,173259629358227,0,0,2.73,0,21.68,1,0,312377790335108,1,4.0,29.99,1,DAILY_BUDGET,ENABLED,7,0,7,EXACT,0,48.848569434752264,65.03,173259629358227,3,1433,1,creatine gummies,206,21,creatine gummies,9.29,3,12,0,0.0,1,20.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9169,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-17,59.98,8.89,2,18,EXACT,100.0,2,59.98,0,0,CPC,ENABLED,EXACT,2.83,200.0,0,2,25.176233635448135,2,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,100.0,0,creatine gummies,59.98,USD,0,59.98,0,20.0,2,173259629358227,0,0,4.41,0,5.43,2,0,312377790335108,0,4.0,59.98,2,DAILY_BUDGET,ENABLED,2,0,2,EXACT,0,5.0352467270896275,54.27,173259629358227,10,3972,2,creatine gummies,353,18,creatine gummies,27.14,10,10,0,0.0,2,100.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9173,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-14,0.0,75.0,0,0,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,0.0,200.0,0,0,0.0,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine gummies for women,0.0,USD,0,0.0,0,0.0,0,88855884644078,0,0,0.14,0,0.0,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,0.0,88855884644078,0,8,0,creatine gummies for women,6,0,creatine gummies for women,0.0,0,0,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9174,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-15,0.0,41.67,0,0,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,0.0,200.0,0,0,0.0,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine gummies for women,0.0,USD,0,0.0,0,0.0,0,88855884644078,0,0,0.23,0,0.0,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,0.0,88855884644078,0,12,0,creatine gummies for women,5,0,creatine gummies for women,0.0,0,0,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9175,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-16,50.14,9.63,2,11,EXACT,100.0,2,50.14,0,0,CPC,ENABLED,EXACT,7.14,200.0,0,2,58.93909626719057,2,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,100.0,0,creatine gummies for women,50.14,USD,0,50.14,0,28.57,2,88855884644078,0,0,2.54,0,5.58,2,0,312377790335108,0,4.0,50.14,2,DAILY_BUDGET,ENABLED,3,0,3,EXACT,0,29.469548133595286,33.47,88855884644078,6,1018,2,creatine gummies for women,98,11,creatine gummies for women,11.16,6,7,0,0.0,2,100.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9176,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-17,0.0,7.15,0,1,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,0.63,200.0,0,0,4.470272686633884,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine gummies for women,0.0,USD,0,0.0,0,0.0,0,88855884644078,0,0,4.53,0,5.8,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,5.8,88855884644078,1,2237,0,creatine gummies for women,160,1,creatine gummies for women,0.0,1,1,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9180,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-14,0.0,52.63,0,0,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,0.0,200.0,0,0,0.0,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine monohydrate gummies,0.0,USD,0,0.0,0,0.0,0,266803359071366,0,0,1.65,0,0.0,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,0.0,266803359071366,0,19,0,creatine monohydrate gummies,10,0,creatine monohydrate gummies,0.0,0,0,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9181,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-15,0.0,42.11,0,0,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,0.0,200.0,0,0,0.0,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine monohydrate gummies,0.0,USD,0,0.0,0,0.0,0,266803359071366,0,0,1.74,0,0.0,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,0.0,266803359071366,0,19,0,creatine monohydrate gummies,8,0,creatine monohydrate gummies,0.0,0,0,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9182,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-16,29.99,36.94,1,5,EXACT,100.0,1,29.99,0,0,CPC,ENABLED,EXACT,3.66,200.0,0,1,135.13513513513513,1,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,100.0,0,creatine monohydrate gummies,29.99,USD,0,29.99,0,33.33,1,266803359071366,0,0,0.88,0,6.28,1,0,312377790335108,0,4.0,29.99,1,DAILY_BUDGET,ENABLED,1,0,1,EXACT,0,45.04504504504504,18.84,266803359071366,3,222,1,creatine monohydrate gummies,82,5,creatine monohydrate gummies,18.84,3,3,0,0.0,1,100.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9183,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-17,59.98,35.48,2,14,EXACT,100.0,2,59.98,0,0,CPC,ENABLED,EXACT,4.55,200.0,0,2,134.40860215053763,2,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,100.0,0,creatine monohydrate gummies,59.98,USD,0,59.98,0,33.33,2,266803359071366,0,0,1.68,0,6.91,2,0,312377790335108,0,4.0,59.98,2,DAILY_BUDGET,ENABLED,3,0,3,EXACT,0,80.64516129032258,34.57,266803359071366,5,372,2,creatine monohydrate gummies,132,14,creatine monohydrate gummies,11.52,5,6,0,0.0,2,100.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9187,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-14,0.0,0.0,0,0,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,0.0,200.0,0,0,0.0,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine gummies for men,0.0,USD,0,0.0,0,0.0,0,240637656687643,0,0,0.0,0,0.0,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,0.0,240637656687643,0,2,0,creatine gummies for men,0,0,creatine gummies for men,0.0,0,0,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9188,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-15,0.0,100.0,0,0,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,0.0,200.0,0,0,0.0,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine gummies for men,0.0,USD,0,0.0,0,0.0,0,240637656687643,0,0,0.0,0,0.0,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,0.0,240637656687643,0,1,0,creatine gummies for men,1,0,creatine gummies for men,0.0,0,0,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9189,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-16,0.0,25.51,0,1,EXACT,0.0,0,0.0,0,0,CPC,ENABLED,EXACT,4.0,200.0,0,0,102.04081632653062,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,creatine gummies for men,0.0,USD,0,0.0,0,0.0,0,240637656687643,0,0,2.52,0,5.5,0,0,312377790335108,0,4.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,EXACT,0,0.0,5.5,240637656687643,1,98,0,creatine gummies for men,25,1,creatine gummies for men,0.0,1,1,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9190,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-17,29.99,19.3,2,8,EXACT,50.0,2,59.98,0,0,CPC,ENABLED,EXACT,9.09,200.0,0,2,131.57894736842104,2,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,50.0,0,creatine gummies for men,59.98,USD,0,59.98,0,25.0,2,240637656687643,0,0,5.43,0,7.64,1,0,312377790335108,0,4.0,29.99,1,DAILY_BUDGET,ENABLED,4,0,4,EXACT,0,175.43859649122805,22.93,240637656687643,3,228,1,creatine gummies for men,44,8,creatine gummies for men,5.73,3,4,0,0.0,1,50.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
9194,2026-04-21 01:59:27.891834,2026-04-21 01:59:27.891834,2026-04-16,0.0,100.0,0,0,THEME,0.0,0,0.0,0,0,CPC,ENABLED,THEME,0.0,200.0,0,0,0.0,0,Inner-SB-Collection-Creatine Gummies-CPC,8630109811607,0.0,0,keywords-related-to-your-brand,0.0,USD,0,0.0,0,0.0,0,259076503308034,0,0,100.0,0,0.0,0,0,312377790335108,0,2.0,0.0,0,DAILY_BUDGET,ENABLED,0,0,0,THEME,0,0.0,0.0,259076503308034,0,4,0,keywords-related-to-your-brand,4,0,keywords-related-to-your-brand,0.0,0,0,0,0.0,0,0.0,Inner-SB-Collection-Creatine Gummies-CPC,sbTargeting,US,INNERBRIGHTNESS,sbTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:27
