id,created_at,updated_at,date,keyword_id,purchases_other_sku7d,units_sold_clicks1d,match_type,royalty_qualified_borrows,units_sold_other_sku14d,sales1d,units_sold_other_sku30d,sales7d,ad_group_id,add_to_list,targeting,sales_other_sku14d,kindle_edition_normalized_pages_royalties14d,sales_other_sku30d,units_sold_other_sku7d,sales_other_sku1d,advertised_sku,advertised_asin,keyword_type,purchases1d,purchases_other_sku1d,keyword,sales_other_sku7d,purchases7d,target_id,units_sold_clicks14d,retailer,ad_group_name,campaign_id,sales14d,units_sold_other_sku1d,sales30d,kindle_edition_normalized_pages_read14d,targeting_expression,purchases14d,units_sold_clicks30d,qualified_borrows,purchases_other_sku30d,portfolio_id,campaign_budget_currency_code,purchases30d,purchases_other_sku14d,purchased_asin,campaign_name,units_sold_clicks7d,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
14313,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-16,407556257369922,0,0,BROAD,0,0,0,0,0,343251949063559,0,creatine,0.0,0,0.0,0,0.0,IBU_CTMP_12G1F,B0FNBN38V4,BROAD,0,0,creatine,0.0,0,407556257369922,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0,0,0,0,creatine,0,0,0,0,197748004457307,USD,0,0,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14314,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-17,407556257369922,1,0,BROAD,0,1,0,1,0,343251949063559,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,BROAD,0,1,creatine,29.99,0,407556257369922,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14319,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-12,407556257369922,3,0,BROAD,0,3,0,3,0,343251949063559,0,creatine,89.97,0,89.97,3,89.97,IBU_CTMP_12G1F,B0FNBN38V4,BROAD,0,3,creatine,89.97,0,407556257369922,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0,3,0,0,creatine,0,0,0,3,197748004457307,USD,0,3,B0GJ66LHGM,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14320,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-13,407556257369922,2,0,BROAD,0,2,0,2,0,343251949063559,0,creatine,58.78,0,58.78,2,29.99,IBU_CTMP_12G1F,B0FNBN38V4,BROAD,0,1,creatine,58.78,0,407556257369922,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0,1,0,0,creatine,0,0,0,2,197748004457307,USD,0,2,B0GJ66LHGM,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14322,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-15,407556257369922,1,0,BROAD,0,1,0,1,0,343251949063559,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,BROAD,0,1,creatine,29.99,0,407556257369922,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,313950625346433,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GL11MTZM,Inner-SP-KW-Creatine Gummies-creatine-BM-CPC-70,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14323,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-11,365290665079448,2,0,EXACT,0,2,0,2,0,531228150922353,0,creatine,59.98,0,59.98,2,59.98,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,2,creatine,59.98,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,2,0,0,creatine,0,0,0,2,197748004457307,USD,0,2,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14324,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-12,365290665079448,3,0,EXACT,0,4,0,4,0,531228150922353,0,creatine,110.1,0,110.1,3,89.97,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,3,creatine,89.97,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,3,0,0,creatine,0,0,0,4,197748004457307,USD,0,4,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14325,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-13,365290665079448,2,0,EXACT,0,2,0,2,0,531228150922353,0,creatine,59.98,0,59.98,2,59.98,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,2,creatine,59.98,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,2,0,0,creatine,0,0,0,2,197748004457307,USD,0,2,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14326,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-14,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14327,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-15,365290665079448,2,0,EXACT,0,2,0,2,0,531228150922353,0,creatine,59.98,0,59.98,2,59.98,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,2,creatine,59.98,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,2,0,0,creatine,0,0,0,2,197748004457307,USD,0,2,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14328,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-16,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14329,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-17,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0FNBYKPZT,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14331,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-11,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GJ66LHGM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14332,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-12,365290665079448,2,0,EXACT,0,2,0,2,0,531228150922353,0,creatine,59.98,0,59.98,2,59.98,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,2,creatine,59.98,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,2,0,0,creatine,0,0,0,2,197748004457307,USD,0,2,B0GJ66LHGM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14333,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-13,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GJ66LHGM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14334,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-14,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GJ66LHGM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14335,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-16,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GJ66LHGM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14337,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-11,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,0.0,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,0,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,0,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GL11MTZM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14338,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-13,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,0.0,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,0,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,0,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GL11MTZM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14339,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-14,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GL11MTZM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14340,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-15,365290665079448,2,0,EXACT,0,2,0,2,0,531228150922353,0,creatine,59.98,0,59.98,2,59.98,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,2,creatine,59.98,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,2,0,0,creatine,0,0,0,2,197748004457307,USD,0,2,B0GL11MTZM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14341,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-17,365290665079448,1,0,EXACT,0,1,0,1,0,531228150922353,0,creatine,29.99,0,29.99,1,29.99,IBU_CTMP_12G1F,B0FNBN38V4,EXACT,0,1,creatine,29.99,0,365290665079448,0,Amazon,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,427396974780100,0,1,0,0,creatine,0,0,0,1,197748004457307,USD,0,1,B0GL11MTZM,Inner-SP-KW-Creatine Gummies-creatine-EM-CPC-60,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14345,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-12,369202946261989,1,0,PHRASE,0,1,0,1,0,423666555472075,0,magnesium glycinate,24.98,0,24.98,1,0.0,IBM_MGMB_06G1FR,B0DKT3PXRP,PHRASE,0,0,magnesium glycinate,24.98,0,369202946261989,0,Amazon,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,0,0,0,0,magnesium glycinate,0,0,0,1,269179459475581,USD,0,1,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14346,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-13,369202946261989,2,0,PHRASE,0,2,0,2,0,423666555472075,0,magnesium glycinate,49.96,0,49.96,2,49.96,IBM_MGMB_06G1FR,B0DKT3PXRP,PHRASE,0,2,magnesium glycinate,49.96,0,369202946261989,0,Amazon,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,0,2,0,0,magnesium glycinate,0,0,0,2,269179459475581,USD,0,2,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14347,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-14,369202946261989,3,0,PHRASE,0,3,0,3,0,423666555472075,0,magnesium glycinate,74.94,0,74.94,3,74.94,IBM_MGMB_06G1FR,B0DKT3PXRP,PHRASE,0,3,magnesium glycinate,74.94,0,369202946261989,0,Amazon,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,0,3,0,0,magnesium glycinate,0,0,0,3,269179459475581,USD,0,3,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14348,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-17,369202946261989,3,0,PHRASE,0,3,0,3,0,423666555472075,0,magnesium glycinate,74.94,0,74.94,3,24.98,IBM_MGMB_06G1FR,B0DKT3PXRP,PHRASE,0,1,magnesium glycinate,74.94,0,369202946261989,0,Amazon,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,0,1,0,0,magnesium glycinate,0,0,0,3,269179459475581,USD,0,3,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14351,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-16,369202946261989,0,0,PHRASE,0,0,0,0,0,423666555472075,0,magnesium glycinate,0.0,0,0.0,0,0.0,IBM_MGMB_06G1FR,B0DKT3PXRP,PHRASE,0,0,magnesium glycinate,0.0,0,369202946261989,0,Amazon,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,0,0,0,0,magnesium glycinate,0,0,0,0,269179459475581,USD,0,0,B0FYFBZ7W5,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14353,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-11,340977619538363,0,0,EXACT,0,0,0,0,0,401692569369608,0,magnesium glycinate,0.0,0,0.0,0,0.0,IBM_MGMB_06G1FR,B0DKT3PXRP,EXACT,0,0,magnesium glycinate,0.0,0,340977619538363,0,Amazon,Inner-SP-KW-gumm-magnesium glycinate-EM-54,298402294383592,0,0,0,0,magnesium glycinate,0,0,0,0,269179459475581,USD,0,0,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glycinate-EM-54,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14354,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-12,340977619538363,1,0,EXACT,0,1,0,1,0,401692569369608,0,magnesium glycinate,27.99,0,27.99,1,27.99,IBM_MGMB_06G1FR,B0DKT3PXRP,EXACT,0,1,magnesium glycinate,27.99,0,340977619538363,0,Amazon,Inner-SP-KW-gumm-magnesium glycinate-EM-54,298402294383592,0,1,0,0,magnesium glycinate,0,0,0,1,269179459475581,USD,0,1,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glycinate-EM-54,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14355,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-13,340977619538363,1,0,EXACT,0,1,0,1,0,401692569369608,0,magnesium glycinate,24.98,0,24.98,1,24.98,IBM_MGMB_06G1FR,B0DKT3PXRP,EXACT,0,1,magnesium glycinate,24.98,0,340977619538363,0,Amazon,Inner-SP-KW-gumm-magnesium glycinate-EM-54,298402294383592,0,1,0,0,magnesium glycinate,0,0,0,1,269179459475581,USD,0,1,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glycinate-EM-54,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14356,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-14,340977619538363,1,0,EXACT,0,1,0,1,0,401692569369608,0,magnesium glycinate,24.98,0,24.98,1,0.0,IBM_MGMB_06G1FR,B0DKT3PXRP,EXACT,0,0,magnesium glycinate,24.98,0,340977619538363,0,Amazon,Inner-SP-KW-gumm-magnesium glycinate-EM-54,298402294383592,0,0,0,0,magnesium glycinate,0,0,0,1,269179459475581,USD,0,1,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glycinate-EM-54,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14357,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-15,340977619538363,0,0,EXACT,0,0,0,0,0,401692569369608,0,magnesium glycinate,0.0,0,0.0,0,0.0,IBM_MGMB_06G1FR,B0DKT3PXRP,EXACT,0,0,magnesium glycinate,0.0,0,340977619538363,0,Amazon,Inner-SP-KW-gumm-magnesium glycinate-EM-54,298402294383592,0,0,0,0,magnesium glycinate,0,0,0,0,269179459475581,USD,0,0,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glycinate-EM-54,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14358,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-16,340977619538363,0,0,EXACT,0,0,0,0,0,401692569369608,0,magnesium glycinate,0.0,0,0.0,0,0.0,IBM_MGMB_06G1FR,B0DKT3PXRP,EXACT,0,0,magnesium glycinate,0.0,0,340977619538363,0,Amazon,Inner-SP-KW-gumm-magnesium glycinate-EM-54,298402294383592,0,0,0,0,magnesium glycinate,0,0,0,0,269179459475581,USD,0,0,B0DN5QQLB6,Inner-SP-KW-gumm-magnesium glycinate-EM-54,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14362,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-11,551282443934041,2,0,TARGETING_EXPRESSION_PREDEFINED,0,2,0,2,0,285469202359062,0,close-match,55.98,0,55.98,2,55.98,IBM_MGMB_06G1FR,B0DKT3PXRP,TARGETING_EXPRESSION_PREDEFINED,0,2,close-match,55.98,0,551282443934041,0,Amazon,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,0,2,0,0,close-match,0,0,0,2,269179459475581,USD,0,2,B0DN5QQLB6,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14363,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-12,551282443934041,10,0,TARGETING_EXPRESSION_PREDEFINED,0,10,0,10,0,285469202359062,0,close-match,270.87,0,270.87,10,220.91,IBM_MGMB_06G1FR,B0DKT3PXRP,TARGETING_EXPRESSION_PREDEFINED,0,8,close-match,270.87,0,551282443934041,0,Amazon,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,0,8,0,0,close-match,0,0,0,10,269179459475581,USD,0,10,B0DN5QQLB6,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14364,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-13,551282443934041,5,0,TARGETING_EXPRESSION_PREDEFINED,0,5,0,5,0,285469202359062,0,close-match,124.9,0,124.9,5,124.9,IBM_MGMB_06G1FR,B0DKT3PXRP,TARGETING_EXPRESSION_PREDEFINED,0,5,close-match,124.9,0,551282443934041,0,Amazon,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,0,5,0,0,close-match,0,0,0,5,269179459475581,USD,0,5,B0DN5QQLB6,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14365,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-14,551282443934041,2,0,TARGETING_EXPRESSION_PREDEFINED,0,2,0,2,0,285469202359062,0,close-match,49.96,0,49.96,2,49.96,IBM_MGMB_06G1FR,B0DKT3PXRP,TARGETING_EXPRESSION_PREDEFINED,0,2,close-match,49.96,0,551282443934041,0,Amazon,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,0,2,0,0,close-match,0,0,0,2,269179459475581,USD,0,2,B0DN5QQLB6,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
14366,2026-04-21 01:59:21.593454,2026-04-21 01:59:21.593454,2026-04-15,551282443934041,1,0,TARGETING_EXPRESSION_PREDEFINED,0,1,0,1,0,285469202359062,0,close-match,24.98,0,24.98,1,24.98,IBM_MGMB_06G1FR,B0DKT3PXRP,TARGETING_EXPRESSION_PREDEFINED,0,1,close-match,24.98,0,551282443934041,0,Amazon,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,558606714617685,0,1,0,0,close-match,0,0,0,1,269179459475581,USD,0,1,B0DN5QQLB6,Inner-SP-Auto-gumm-magnesium-CPC-Low bid,0,spPurchasedProduct,US,INNERBRIGHTNESS,spPurchasedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:21
