id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,match_type,attributed_sales_same_sku14d,sales7d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,keyword,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,keyword_id,attributed_sales_same_sku7d,top_of_search_impression_share,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,keyword_bid,targeting,purchases_same_sku14d,units_sold_other_sku7d,purchases_same_sku1d,campaign_budget_type,ad_keyword_status,keyword_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
40766,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-17,0.0,0.0,0,PHRASE,0.0,0.0,0.0,0,0,ENABLED,inositol,0.0,0,50.0,0,0,1.81,0,IB-SP-KW-inositol-myo inositol-PM,1182589332550,2.898550724637681,0,nan,0,0,209298027301784.0,USD,0.0,0,0,404460071153752,0.0,0.44,0,0.0,487700417776058,0,0.9,inositol,0,0,0,DAILY_BUDGET,ENABLED,PHRASE,0,0,18.05,Amazon,0.0,nan,0.0,345,0,0,0,10,IB-SP-KW-inositol-myo inositol-PM,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39744,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,biotin,0.0,0,40.0,0,0,2.34,0,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.1733960862026257,0,nan,0,0,105099487523342.0,USD,0.0,0,0,103354962706091,0.0,0.0,0,0.0,69195557591815,0,0.8,biotin,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,16.37,Amazon,0.0,nan,0.0,4037,0,0,0,7,Inner-SP-KW-biotin-biotin-EM-2K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39745,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,23.99,0.9489715189873417,1,EXACT,23.99,23.99,23.99,0,1,ENABLED,biotin,0.0,1,40.0,1,1,2.3,1,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.45852438516048355,0,105.37724051688204,1,0,105099487523342.0,USD,0.9489715189873417,1,1,103354962706091,23.99,0.0,0,23.99,69195557591815,0,0.8,biotin,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,25.28,Amazon,23.99,105.37724051688204,23.99,2399,1,1,1,11,Inner-SP-KW-biotin-biotin-EM-2K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39746,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,biotin,0.0,0,40.0,0,0,2.33,0,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.29469548133595286,0,nan,0,0,105099487523342.0,USD,0.0,0,0,103354962706091,0.0,0.0,0,0.0,69195557591815,0,0.8,biotin,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,13.96,Amazon,0.0,nan,0.0,2036,0,0,0,6,Inner-SP-KW-biotin-biotin-EM-2K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39747,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,23.99,2.0399659863945576,1,EXACT,23.99,23.99,23.99,0,1,ENABLED,biotin,0.0,1,40.0,1,1,3.92,1,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.36991368680641185,0,49.02042517715715,1,0,105099487523342.0,USD,2.0399659863945576,1,1,103354962706091,23.99,0.0,0,23.99,69195557591815,0,0.8,biotin,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,11.76,Amazon,23.99,49.02042517715715,23.99,811,1,1,1,3,Inner-SP-KW-biotin-biotin-EM-2K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39748,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,23.99,1.5457474226804122,1,EXACT,23.99,23.99,23.99,0,1,ENABLED,biotin,0.0,1,40.0,1,1,3.88,1,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.4158004158004158,0,64.69362234264277,1,0,105099487523342.0,USD,1.5457474226804122,1,1,103354962706091,23.99,0.04,0,23.99,69195557591815,0,0.8,biotin,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,15.52,Amazon,23.99,64.69362234264277,23.99,962,1,1,1,4,Inner-SP-KW-biotin-biotin-EM-2K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39749,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,23.99,1.9599673202614378,1,EXACT,23.99,23.99,23.99,0,1,ENABLED,biotin,0.0,1,40.0,1,1,4.08,1,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.1744186046511628,0,51.02125885785745,1,0,105099487523342.0,USD,1.9599673202614378,1,1,103354962706091,23.99,0.0,0,23.99,69195557591815,0,0.8,biotin,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,12.24,Amazon,23.99,51.02125885785745,23.99,1720,1,1,1,3,Inner-SP-KW-biotin-biotin-EM-2K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39750,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,biotin,0.0,0,40.0,0,0,4.08,0,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.28328611898017,0,nan,0,0,105099487523342.0,USD,0.0,0,0,103354962706091,0.0,0.0,0,0.0,69195557591815,0,0.8,biotin,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,4.08,Amazon,0.0,nan,0.0,353,0,0,0,1,Inner-SP-KW-biotin-biotin-EM-2K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39754,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,0.0,nan,0,EXACT,0.0,0.0,0.0,0,0,PAUSED,weem hair skin and nails gummies,0.0,0,30.0,0,0,0.0,0,Inner-SP-KW-biotin gummies-EM-weem hair skin and nails gummies-4K,204611304066301,nan,0,nan,0,0,NaN,USD,nan,0,0,174490013486364,0.0,nan,0,0.0,222863366743016,0,4.52,weem hair skin and nails gummies,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,0.0,Amazon,0.0,nan,0.0,0,0,0,0,0,Inner-SP-KW-biotin gummies-EM-weem hair skin and nails gummies-4K,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39760,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,22.99,0.36091051805337515,1,EXACT,22.99,22.99,22.99,0,1,ENABLED,methylated b complex,0.0,1,140.0,1,1,4.55,1,Inner-SP-KW-VB-methylated b complex-EM-1.9W,124155407961116,1.1075949367088607,0,277.0769899956503,1,0,128011262266839.0,USD,0.36091051805337515,1,1,233380051725988,22.99,0.0,0,22.99,82937763590039,0,2.68,methylated b complex,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,63.7,Amazon,22.99,277.0769899956503,22.99,1264,1,1,1,14,Inner-SP-KW-VB-methylated b complex-EM-1.9W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39761,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,22.99,0.3886728655959425,1,EXACT,22.99,22.99,22.99,0,1,ENABLED,methylated b complex,0.0,1,140.0,1,1,4.55,1,Inner-SP-KW-VB-methylated b complex-EM-1.9W,124155407961116,1.0132501948558068,0,257.28577642453246,1,0,128011262266839.0,USD,0.3886728655959425,1,1,233380051725988,22.99,0.0,0,22.99,82937763590039,0,2.68,methylated b complex,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,59.15,Amazon,22.99,257.28577642453246,22.99,1283,1,1,1,13,Inner-SP-KW-VB-methylated b complex-EM-1.9W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39762,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,114.95,1.3506050992832805,5,EXACT,114.95,114.95,114.95,0,5,ENABLED,methylated b complex,0.0,5,140.0,5,5,4.48,5,Inner-SP-KW-VB-methylated b complex-EM-1.9W,124155407961116,1.1692307692307693,0,74.04088734232275,5,0,128011262266839.0,USD,1.3506050992832805,5,5,233380051725988,114.95,0.16,0,114.95,82937763590039,0,2.68,methylated b complex,5,0,5,DAILY_BUDGET,ENABLED,EXACT,5,5,85.11,Amazon,114.95,74.04088734232275,114.95,1625,5,5,5,19,Inner-SP-KW-VB-methylated b complex-EM-1.9W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39763,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,22.99,0.5688481999257701,1,EXACT,45.98,45.98,45.98,0,1,ENABLED,methylated b complex,0.0,2,140.0,2,2,4.49,2,Inner-SP-KW-VB-methylated b complex-EM-1.9W,124155407961116,1.2448132780082988,0,175.7938234014789,2,0,128011262266839.0,USD,0.5688481999257701,2,2,233380051725988,45.98,0.05,0,22.99,82937763590039,0,2.68,methylated b complex,2,0,1,DAILY_BUDGET,ENABLED,EXACT,1,2,80.83,Amazon,45.98,175.7938234014789,45.98,1446,2,2,2,18,Inner-SP-KW-VB-methylated b complex-EM-1.9W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39764,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,183.92,2.409914764377388,8,EXACT,245.98,226.45,245.98,0,8,ENABLED,methylated b complex,0.0,10,140.0,10,11,4.44,11,Inner-SP-KW-VB-methylated b complex-EM-1.9W,124155407961116,1.795472287275566,0,41.49524351573299,11,0,128011262266839.0,USD,2.2185754874106007,11,10,233380051725988,226.45,0.0,0,183.92,82937763590039,0,2.68,methylated b complex,11,0,8,DAILY_BUDGET,ENABLED,EXACT,8,10,102.07,Amazon,245.98,45.07396776330316,245.98,1281,11,11,11,23,Inner-SP-KW-VB-methylated b complex-EM-1.9W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39765,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,45.98,0.5470553242117787,2,EXACT,45.98,45.98,45.98,0,2,ENABLED,methylated b complex,0.0,2,140.0,2,2,4.42,2,Inner-SP-KW-VB-methylated b complex-EM-1.9W,124155407961116,1.3639626704953338,0,182.7968682035668,2,0,128011262266839.0,USD,0.5470553242117787,2,2,233380051725988,45.98,0.0,0,45.98,82937763590039,0,2.68,methylated b complex,2,0,2,DAILY_BUDGET,ENABLED,EXACT,2,2,84.05,Amazon,45.98,182.7968682035668,45.98,1393,2,2,2,19,Inner-SP-KW-VB-methylated b complex-EM-1.9W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39766,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,68.97,1.4873424906345782,3,EXACT,131.02,91.96,131.02,0,3,ENABLED,methylated b complex,0.0,4,140.0,4,6,4.4,6,Inner-SP-KW-VB-methylated b complex-EM-1.9W,124155407961116,1.015744032503809,0,67.23401007479774,6,0,128011262266839.0,USD,1.043932341923033,6,4,233380051725988,91.96,0.0,0,68.97,82937763590039,0,2.68,methylated b complex,6,0,3,DAILY_BUDGET,ENABLED,EXACT,3,4,88.09,Amazon,131.02,95.79164854284473,131.02,1969,6,6,6,20,Inner-SP-KW-VB-methylated b complex-EM-1.9W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39772,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,0.0,3.9637931034482756,0,EXACT,22.99,22.99,22.99,0,0,ENABLED,b vitamins complex,0.0,1,20.0,1,1,5.8,1,Inner-SP-KW-VB-b vitamins complex-EM-1W,250659622813733,0.2976190476190476,0,25.228360156589822,1,0,128011262266839.0,USD,3.9637931034482756,1,1,185699754661731,22.99,4.31,0,0.0,113941798014442,0,2.8,b vitamins complex,1,0,0,DAILY_BUDGET,ENABLED,EXACT,0,1,5.8,Amazon,22.99,25.228360156589822,22.99,336,1,1,1,1,Inner-SP-KW-VB-b vitamins complex-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39773,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,b vitamins complex,0.0,0,20.0,0,0,4.9,0,Inner-SP-KW-VB-b vitamins complex-EM-1W,250659622813733,1.3020833333333335,0,nan,0,0,128011262266839.0,USD,0.0,0,0,185699754661731,0.0,3.55,0,0.0,113941798014442,0,2.8,b vitamins complex,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,24.5,Amazon,0.0,nan,0.0,384,0,0,0,5,Inner-SP-KW-VB-b vitamins complex-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39774,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,22.99,3.9637931034482756,1,EXACT,22.99,22.99,22.99,0,1,ENABLED,b vitamins complex,0.0,1,20.0,1,1,5.8,1,Inner-SP-KW-VB-b vitamins complex-EM-1W,250659622813733,0.2136752136752137,0,25.228360156589822,1,0,128011262266839.0,USD,3.9637931034482756,1,1,185699754661731,22.99,4.55,0,22.99,113941798014442,0,2.8,b vitamins complex,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,5.8,Amazon,22.99,25.228360156589822,22.99,468,1,1,1,1,Inner-SP-KW-VB-b vitamins complex-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39775,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,45.98,1.173857544038805,2,EXACT,45.98,45.98,45.98,0,2,ENABLED,b vitamins complex,0.0,2,20.0,2,2,5.6,2,Inner-SP-KW-VB-b vitamins complex-EM-1W,250659622813733,1.6129032258064515,0,85.18921270117443,2,0,128011262266839.0,USD,1.173857544038805,2,2,185699754661731,45.98,8.88,0,45.98,113941798014442,0,2.8,b vitamins complex,2,0,2,DAILY_BUDGET,ENABLED,EXACT,2,2,39.17,Amazon,45.98,85.18921270117443,45.98,434,2,2,2,7,Inner-SP-KW-VB-b vitamins complex-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39776,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,114.95,2.1494016454749443,5,EXACT,114.95,114.95,114.95,0,5,ENABLED,b vitamins complex,0.0,5,20.0,5,5,5.35,5,Inner-SP-KW-VB-b vitamins complex-EM-1W,250659622813733,1.8083182640144666,0,46.524575902566326,5,0,128011262266839.0,USD,2.1494016454749443,5,5,185699754661731,114.95,8.49,0,114.95,113941798014442,0,2.8,b vitamins complex,5,0,5,DAILY_BUDGET,ENABLED,EXACT,5,5,53.48,Amazon,114.95,46.524575902566326,114.95,553,5,5,5,10,Inner-SP-KW-VB-b vitamins complex-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39777,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,0.0,0.0,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,b vitamins complex,0.0,0,20.0,0,0,5.36,0,Inner-SP-KW-VB-b vitamins complex-EM-1W,250659622813733,1.3850415512465373,0,nan,0,0,128011262266839.0,USD,0.0,0,0,185699754661731,0.0,8.26,0,0.0,113941798014442,0,2.8,b vitamins complex,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,26.81,Amazon,0.0,nan,0.0,361,0,0,0,5,Inner-SP-KW-VB-b vitamins complex-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39778,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,68.97,2.5468980797636633,3,EXACT,68.97,68.97,68.97,0,3,ENABLED,b vitamins complex,0.0,3,20.0,3,3,4.51,3,Inner-SP-KW-VB-b vitamins complex-EM-1W,250659622813733,1.3793103448275863,0,39.26344787588806,3,0,128011262266839.0,USD,2.5468980797636633,3,3,185699754661731,68.97,13.28,0,68.97,113941798014442,0,2.8,b vitamins complex,3,0,3,DAILY_BUDGET,ENABLED,EXACT,3,3,27.08,Amazon,68.97,39.26344787588806,68.97,435,3,3,3,6,Inner-SP-KW-VB-b vitamins complex-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39779,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,0.0,nan,0,EXACT,0.0,0.0,0.0,0,0,ENABLED,b complex vitamins,0.0,0,20.0,0,0,0.0,0,Inner-SP-KW-VB-b complex vitamins-EM-1W,36760962650554,0.0,0,nan,0,0,128011262266839.0,USD,nan,0,0,196649877774933,0.0,0.04,0,0.0,216529654495592,0,1.4,b complex vitamins,0,0,0,DAILY_BUDGET,ENABLED,EXACT,0,0,0.0,Amazon,0.0,nan,0.0,63,0,0,0,0,Inner-SP-KW-VB-b complex vitamins-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39780,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,22.99,1.0516925892040256,1,EXACT,22.99,22.99,22.99,0,1,ENABLED,b complex vitamins,0.0,1,20.0,1,1,4.37,1,Inner-SP-KW-VB-b complex vitamins-EM-1W,36760962650554,0.4916420845624385,0,95.08481948673337,1,0,128011262266839.0,USD,1.0516925892040256,1,1,196649877774933,22.99,0.59,0,22.99,216529654495592,0,1.4,b complex vitamins,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,21.86,Amazon,22.99,95.08481948673337,22.99,1017,1,1,1,5,Inner-SP-KW-VB-b complex vitamins-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39781,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,22.99,0.656107305936073,1,EXACT,22.99,22.99,22.99,0,1,ENABLED,b complex vitamins,0.0,1,20.0,1,1,4.38,1,Inner-SP-KW-VB-b complex vitamins-EM-1W,36760962650554,1.092896174863388,0,152.41409308394955,1,0,128011262266839.0,USD,0.656107305936073,1,1,196649877774933,22.99,0.67,0,22.99,216529654495592,0,1.4,b complex vitamins,1,0,1,DAILY_BUDGET,ENABLED,EXACT,1,1,35.04,Amazon,22.99,152.41409308394955,22.99,732,1,1,1,8,Inner-SP-KW-VB-b complex vitamins-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39782,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,22.99,3.2665130568356378,1,EXACT,42.53,42.53,42.53,0,1,ENABLED,b complex vitamins,0.0,2,20.0,2,2,4.34,2,Inner-SP-KW-VB-b complex vitamins-EM-1W,36760962650554,0.49916805324459235,0,30.61368445802962,2,0,128011262266839.0,USD,3.2665130568356378,2,2,196649877774933,42.53,0.26,0,22.99,216529654495592,0,1.4,b complex vitamins,2,0,1,DAILY_BUDGET,ENABLED,EXACT,1,2,13.02,Amazon,42.53,30.61368445802962,42.53,601,2,2,2,3,Inner-SP-KW-VB-b complex vitamins-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39783,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-10,45.98,1.3243087557603686,2,EXACT,45.98,45.98,45.98,0,2,ENABLED,b complex vitamins,0.0,2,20.0,2,2,4.34,2,Inner-SP-KW-VB-b complex vitamins-EM-1W,36760962650554,0.7393715341959335,0,75.51109177903437,2,0,128011262266839.0,USD,1.3243087557603686,2,2,196649877774933,45.98,0.75,0,45.98,216529654495592,0,1.4,b complex vitamins,2,0,2,DAILY_BUDGET,ENABLED,EXACT,2,2,34.72,Amazon,45.98,75.51109177903437,45.98,1082,2,2,2,8,Inner-SP-KW-VB-b complex vitamins-EM-1W,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39798,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-04,629.79,1.271052717373586,25,EXACT,659.78,779.74,659.78,0,21,ENABLED,creatine gummies,119.96,22,1000.0,26,22,4.58,26,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,1.5494912118408881,0,78.67494292969451,26,0,197748004457307.0,USD,1.271052717373586,22,26,415672664361434,659.78,4.31,0,749.75,439851151117545,0,1.8,creatine gummies,22,4,21,DAILY_BUDGET,ENABLED,EXACT,25,22,613.46,Amazon,779.74,78.67494292969451,779.74,8648,22,26,26,134,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39799,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-05,629.79,1.4533056420906887,27,EXACT,659.78,809.73,659.78,0,21,ENABLED,creatine gummies,179.94,21,1000.0,27,22,4.62,28,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,1.3035770153300656,0,68.80865050254847,28,0,197748004457307.0,USD,1.4014018691588783,22,27,415672664361434,629.79,3.75,0,809.73,439851151117545,0,1.8,creatine gummies,22,6,21,DAILY_BUDGET,ENABLED,EXACT,27,21,577.8,Amazon,839.72,71.3571190396799,839.72,9589,22,28,28,125,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39800,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-06,779.74,1.5633712815511123,29,EXACT,809.73,899.7,809.73,0,26,ENABLED,creatine gummies,119.96,26,1000.0,30,27,4.47,31,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,1.1651335961454228,0,63.96433219675376,31,0,197748004457307.0,USD,1.5129399498881733,27,30,415672664361434,779.74,2.4,0,869.71,439851151117545,0,1.8,creatine gummies,27,4,26,DAILY_BUDGET,ENABLED,EXACT,29,26,594.67,Amazon,929.69,66.09647660331221,929.69,11415,27,31,31,133,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39801,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-07,479.84,1.41237416848178,20,EXACT,599.8,689.77,599.8,0,16,ENABLED,creatine gummies,119.96,18,1000.0,22,20,4.55,24,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.9446693657219973,0,70.8027675891964,24,0,197748004457307.0,USD,1.3535252447950392,20,23,415672664361434,569.81,3.27,0,599.8,439851151117545,0,1.8,creatine gummies,19,4,15,DAILY_BUDGET,ENABLED,EXACT,19,19,509.61,Amazon,719.76,73.88114878872668,719.76,11856,19,23,23,112,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39802,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-08,599.8,1.643213285774556,24,EXACT,709.92,779.74,709.92,0,20,ENABLED,creatine gummies,119.96,22,1000.0,26,24,4.5,29,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.8732309545317676,0,60.85637261194814,29,0,197748004457307.0,USD,1.4953016530510488,24,26,415672664361434,659.78,2.5,0,719.76,439851151117545,0,1.8,creatine gummies,24,4,20,DAILY_BUDGET,ENABLED,EXACT,24,22,521.46,Amazon,856.87,66.87613819991279,856.87,13284,24,29,29,116,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
39803,2026-04-21 01:59:27.050291,2026-04-21 01:59:27.050291,2026-04-09,719.76,1.9608297669995245,31,EXACT,749.75,989.67,749.75,0,24,ENABLED,creatine gummies,239.92,25,1000.0,32,25,4.31,33,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,297069838936079,0.8117671546520502,0,50.99881778774743,33,0,197748004457307.0,USD,1.9608297669995245,25,33,415672664361434,749.75,2.68,0,929.69,439851151117545,0,1.8,creatine gummies,25,8,24,DAILY_BUDGET,ENABLED,EXACT,30,25,504.72,Amazon,989.67,50.99881778774743,989.67,14413,25,32,32,117,Inner-SP-KW-Creatine Gummies-creatine gummies-EM-CPC-800,spTargeting,US,INNERBRIGHTNESS,spTargeting_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:26
